#{"t_start": 1695914724.46529, "env_id": "None"}
r,l,t
213.255206,500,982.215335
250.836545,500,988.446072
251.478409,500,994.791956
259.543927,500,1001.91061
255.072829,500,1008.281906
214.132359,500,1014.54962
219.689346,500,1021.066072
229.802925,500,1028.216549
218.951489,500,1034.627781
270.753315,500,1041.277547
247.884054,500,1047.759672
220.31012,500,1055.02168
244.337804,500,1061.643064
307.385347,500,1068.314857
250.004529,500,1074.88663
240.433631,500,1082.022518
254.743537,500,1088.759514
284.559498,500,1095.134508
239.224408,500,1101.838088
233.445275,500,1108.659698
227.228333,500,1115.157237
257.982014,500,1121.84551
268.969351,500,1128.189318
196.738789,500,1134.85944
291.259392,500,1141.802223
275.852027,500,1148.59515
224.731537,500,1155.543468
235.702705,500,1162.546339
233.993672,500,1169.57201
275.149144,500,1176.020753
253.295845,500,1182.950715
266.245517,500,1189.684705
249.958298,500,1196.929368
276.770792,500,1203.222972
226.530698,500,1210.388688
208.163912,500,1216.854728
234.182864,500,1224.061927
206.994364,500,1230.560517
245.825886,500,1237.27479
245.858759,500,1244.060001
273.689248,500,1251.533303
254.944699,500,1258.32942
239.221663,500,1265.242532
255.095507,500,1271.84888
265.841421,500,1278.879471
247.25344,500,1285.485241
261.818128,500,1292.190884
262.8662,500,1298.999412
251.061031,500,1306.275689
252.258221,500,1312.697156
243.598968,500,1319.272895
228.871059,500,1326.154293
254.322392,500,1333.465555
263.230656,500,1339.988493
233.776808,500,1346.353647
262.316225,500,1352.880293
250.998531,500,1359.768739
221.458009,500,1366.187431
230.195898,500,1372.525934
263.29133,500,1379.146209
250.935083,500,1386.383588
274.059641,500,1392.78331
239.600749,500,1399.422951
261.921491,500,1405.90944
257.297371,500,1413.111066
254.980699,500,1419.391877
265.303783,500,1425.970678
260.538929,500,1432.608642
278.500396,500,1438.974288
272.33719,500,1445.808668
244.203819,500,1452.564482
242.170533,500,1459.179138
255.199044,500,1465.923873
236.077628,500,1473.363422
242.0951,500,1480.227208
256.565555,500,1487.405731
230.083271,500,1494.146199
261.536759,500,1501.566291
263.416164,500,1508.239582
261.449021,500,1514.589592
221.267059,500,1521.389986
280.131378,500,1528.920742
267.482496,500,1536.030773
298.097624,500,1542.722755
254.508355,500,1549.567254
256.789178,500,1556.531519
280.572823,500,1563.079193
274.893229,500,1569.436763
199.285882,500,1576.158818
259.216482,500,1583.268155
242.35694,500,1589.882107
230.723338,500,1596.441596
209.756797,500,1603.758461
231.362648,500,1610.644722
203.329882,500,1617.465982
282.529843,500,1624.198809
203.946905,500,1630.756454
258.643488,500,1638.03926
243.01711,500,1644.745449
240.114924,500,1651.473784
254.746399,500,1658.432348
214.127501,500,1666.061048
250.545854,500,1672.74326
215.038982,500,1679.711638
216.332113,500,1686.70155
234.325158,500,1693.858586
204.04411,500,1701.046205
268.705365,500,1707.447379
229.925175,500,1714.296589
269.834231,500,1721.080879
265.564351,500,1728.664888
241.999291,500,1735.403111
235.085946,500,1742.091201
242.771071,500,1748.722745
188.171555,500,1756.471205
257.190035,500,1763.05904
