#{"t_start": 1695918032.5395334, "env_id": "None"}
r,l,t
46.100121,500,2233.422014
85.731843,500,2238.893193
54.963408,500,2244.773917
42.930586,500,2250.242302
39.001825,500,2255.607828
18.078356,500,2260.896933
32.479548,500,2267.130544
103.172336,500,2272.592388
40.789068,500,2277.956513
48.913758,500,2283.644531
50.575498,500,2289.557749
22.31566,500,2294.986144
61.349295,500,2300.634194
15.034274,500,2305.816082
10.593348,500,2311.490333
15.537163,500,2316.886942
5.900221,500,2322.0712
28.046816,500,2327.543048
119.331661,500,2333.576255
8.198105,500,2338.808442
59.475198,500,2344.481719
46.779833,500,2350.118178
26.095838,500,2356.170666
27.17157,500,2361.744332
76.920592,500,2366.913068
37.875582,500,2372.087651
40.834365,500,2378.465223
15.506197,500,2383.688581
26.348094,500,2389.376593
112.933896,500,2394.813567
54.978878,500,2400.946529
40.86314,500,2406.120612
29.398305,500,2411.478871
62.638423,500,2416.973663
7.366118,500,2422.114084
91.419169,500,2428.276022
72.911811,500,2433.816396
46.185426,500,2439.22502
9.858153,500,2444.261021
61.421615,500,2450.301233
85.861513,500,2455.736906
104.042889,500,2461.029912
14.688203,500,2466.208419
104.793936,500,2472.266052
67.536996,500,2477.66766
9.670219,500,2482.936343
84.115027,500,2488.438679
41.688456,500,2494.679044
11.857647,500,2499.749873
34.88344,500,2505.187022
7.200044,500,2510.411615
24.9271,500,2516.405619
44.616601,500,2521.646171
12.611966,500,2526.815625
11.627766,500,2532.154678
48.827705,500,2537.959809
10.690879,500,2543.111275
7.401462,500,2548.228589
73.230897,500,2553.685499
17.733529,500,2559.716036
5.017945,500,2564.820313
16.092315,500,2570.15074
58.475818,500,2575.492272
50.709852,500,2581.675586
20.234832,500,2586.871253
2.696479,500,2591.978148
12.113987,500,2597.151373
19.59838,500,2602.773834
29.051981,500,2608.18102
22.000738,500,2613.309956
33.741025,500,2618.800556
30.790931,500,2624.715305
47.067278,500,2629.99832
50.083153,500,2635.439291
33.638627,500,2640.693239
51.370989,500,2646.114869
6.500456,500,2651.920565
28.176399,500,2657.159578
47.505513,500,2662.55378
16.909467,500,2667.733625
38.399494,500,2673.676252
6.567073,500,2678.785914
21.765031,500,2684.067378
27.83464,500,2689.162123
14.517157,500,2695.019515
34.673798,500,2700.293636
30.920296,500,2705.663647
